Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1A,WS2007,A & S,"SMITH,SIOBHAN ELIZAB",14,7,3,0,0,3.421
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1B,WS2007,A & S,"RILL,LESLIE A",9,11,5,0,0,3.22
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1C,WS2007,A & S,"HOPPER,KATHLEEN M",17,9,0,0,0,3.654
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1D,WS2007,A & S,"SMITH,SIOBHAN ELIZAB",17,5,2,0,0,3.563
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1E,WS2007,A & S,"RILL,LESLIE A",13,11,0,0,1,3.376
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1F,WS2007,A & S,"HOPPER,KATHLEEN M",10,12,2,0,0,3.296
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1G,WS2007,A & S,"HOPPER,KATHLEEN M",10,12,2,0,1,3.2
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1H,WS2007,A & S,"REED,KATHALEEN EVELY",20,3,0,0,0,3.817
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1J,WS2007,A & S,"HOPPER,KATHLEEN M",14,8,3,0,0,3.416
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1K,WS2007,A & S,"RILL,LESLIE A",18,7,0,0,0,3.696
COMMUN,MEDIA COMMUN IN SOCIETY,2100,1L,WS2007,A & S,"REED,KATHALEEN EVELY",17,6,1,0,0,3.617
COMMUN,CONTROVERSIES IN COMM,3100,1A,WS2007,A & S,"DAVIS,COREY",7,15,4,0,0,3.092
COMMUN,CONTROVERSIES IN COMM,3100,1B,WS2007,A & S,"CRUZ,DISRAELLY",7,14,5,0,1,3.019
COMMUN,CONTROVERSIES IN COMM,3100,1C,WS2007,A & S,"CRUZ,DISRAELLY",5,13,7,0,0,2.908
COMMUN,CONTROVERSIES IN COMM,3100,1D,WS2007,A & S,"DAVIS,COREY",10,11,2,1,0,3.175
COMMUN,MSG DSGN & WRITE F/MEDIA,3310,1,WS2007,A & S,"REED,KATHALEEN EVELY",16,8,0,0,0,3.592
COMMUN,PERFORMANCE/VISUAL MEDIA,3318,1,WS2007,A & S,"PRICE JR,STEPHEN L",9,3,0,0,0,3.7
COMMUN,PERFORMANCE/VISUAL MEDIA,3318,2,WS2007,A & S,"PRICE JR,STEPHEN L",11,1,0,0,0,3.842
COMMUN,TELEVISION STUDIO PRODTN,3390,1,WS2007,A & S,"HAUSER,TODD M.",9,2,0,0,0,3.709
COMMUN,NONVERBAL COMMUNICATION,3441,1,WS2007,A & S,"MAZZA,JOSEPH MICHAEL",10,12,2,2,0,3.165
COMMUN,CULTURE AS COMMUNICATION,3470,1,WS2007,A & S,"SMYTHE,MARY JEANETTE",3,11,10,0,0,2.696
COMMUN,RELATIONAL COMMUNICATION,3561,1,WS2007,A & S,"YANG,ANNIE YEN-NING",3,8,5,4,1,2.438
COMMUN,RELATIONAL COMMUNICATION,3561,2,WS2007,A & S,"COFFELT,TINA ANN",8,16,2,0,0,3.208
COMMUN,GROUP DECISION MAKE PROC,3571,1,WS2007,A & S,"MAZZA,JOSEPH MICHAEL",7,11,3,0,0,3.276
COMMUN,ARGUMENT AND ADVOCACY,3572,1,WS2007,A & S,"VERSER,REBECCA MAE",12,13,3,0,0,3.332
COMMUN,PERSUASIVE SPEAKING,3576,1,WS2007,A & S,"MAZZA,JOSEPH MICHAEL",4,13,3,2,0,2.945
COMMUN,PERSUASIVE SPEAKING,3576,2,WS2007,A & S,"MAZZA,JOSEPH MICHAEL",5,16,2,1,0,3.054
COMMUN,CONTMP ISS MASS TELECOMM,3636,1,WS2007,A & S,"VERSER,REBECCA MAE",7,12,3,0,0,3.086
COMMUN,CONTMP ISS MASS TELECOMM,3636,2,WS2007,A & S,"VERSER,REBECCA MAE",14,8,5,0,0,3.267
COMMUN,"GENDER, LANG, & COMMUN",4412,1,WS2007,A & S,"SMYTHE,MARY JEANETTE",3,8,12,0,0,2.661
COMMUN,ETHICAL ISSUES IN COMMUN,4440,1,WS2007,A & S,"HESS,JONATHAN A",1,13,4,0,0,2.75
COMMUN,POLITICAL COMMUNICATION,4473,1,WS2007,A & S,"VERSER,REBECCA MAE",11,9,2,0,0,3.286
COMMUN,ORGANIZATNL COMMUNICATN,4476,1,WS2007,A & S,"SMITH,FRANCES LOU MC",3,5,10,5,1,2.179
COMMUN,FAMILY COMMUNICATION,4520,1,WS2007,A & S,"HESS,JONATHAN A",3,17,2,0,0,2.991
COMMUN,TV PROGRAM ANALY & CRITI,4618,1,WS2007,A & S,"PORTER,MICHAEL JOSEP",11,16,0,0,0,3.385
COMMUN,TV PROGRAM ANALY & CRITI,4618,2,WS2007,A & S,"CLICK,MELISSA ANNE",6,12,5,0,0,2.991
COMMUN,NEW TECHNOL & COMMUNICTN,4638,1,WS2007,A & S,"CLICK,MELISSA ANNE",9,14,2,0,0,3.244
COMMUN,SENIOR PROJECT,4974,1,WS2007,A & S,"DOUGHERTY,DEBBIE S",12,10,0,0,0,3.477
COMMUN,SENIOR PROJECT,4974,2,WS2007,A & S,"OLSON,LOREEN NYLA",9,12,0,0,0,3.429
COMMUN,SENIOR PROJECT,4974,3,WS2007,A & S,"MEISENBACH,REBECCA J",15,5,0,0,0,3.72
COMMUN,VISUAL LITERACY,4975,1,WS2007,A & S,"HAUSER,TODD M.",9,9,0,0,0,3.483
COMMUN,SEM QUALITATIVE METHODS,8130,1,WS2007,A & S,"DOUGHERTY,DEBBIE S",10,5,0,0,0,3.667
CS,INTRO TO COMPUTER SCIENCE ,1000,1,WS2007,ENGR,"PRICE,MARKITA",16,12,7,3,6,2.666
CS,INTRO TO COMPUTING,1020,2,WS2007,ENGR,"KARIOTIS,PERICLES S",19,1,2,2,1,3.388
CS,INTRO TO COMPUTING,1020,4,WS2007,ENGR,"KARIOTIS,PERICLES S",19,2,0,0,2,3.539
CS,INTRO PROB SOLVE & PROGR,1040,B,WS2007,ENGR,"PRICE,MARKITA",4,3,4,3,3,2.065
CS,INTRO PROB SOLVE & PROGR,1040,C,WS2007,ENGR,"PRICE,MARKITA",4,7,7,3,0,2.543
CS,INTRO PROB SOLVE & PROGR,1040,D,WS2007,ENGR,"PRICE,MARKITA",7,7,9,2,0,2.772
CS,INTRO PROB SOLVE & PROGR,1040,E,WS2007,ENGR,"PRICE,MARKITA",9,4,8,2,1,2.713
CS,INTRO PROB SOLVE & PROGR,1040,F,WS2007,ENGR,"PRICE,MARKITA",10,4,10,0,0,3.013
CS,INTRO PROB SOLVE & PROGR,1040,G,WS2007,ENGR,"PRICE,MARKITA",5,8,6,2,2,2.522
CS,INTRO PROB SOLVE & PROGR,1040,H,WS2007,ENGR,"PRICE,MARKITA",4,6,3,3,4,2.15
CS,INTRO PROB SOLVE & PROGR,1040,K,WS2007,ENGR,"PRICE,MARKITA",2,14,5,1,1,2.626
CS,INTRO PROB SOLVE & PROGR,1040,M,WS2007,ENGR,"PRICE,MARKITA",4,6,12,1,1,2.421
CS,INTRO PROB SOLVE & PROGR,1040,T,WS2007,ENGR,"PRICE,MARKITA",5,10,3,2,3,2.483
CS,INTRO PROB SOLVE & PROGR,1040,U,WS2007,ENGR,"PRICE,MARKITA",3,9,8,4,0,2.408
CS,INTRO PROB SOLVE & PROGR,1040,V,WS2007,ENGR,"PRICE,MARKITA",3,1,7,6,0,2.129
CS,ALGORITHM DESIGN/PROG 1,1050,1,WS2007,ENGR,"KLARIC,MATTHEW N",14,17,20,15,21,1.859
CS,INTRO/ENTERTAIN MEDIA,1610,1,WS2007,ENGR,"GUBERA,CHRISTOPHER C",15,8,3,1,1,3.186
CS,ALGRTHM DSGN & PROGRAM 2,2050,1,WS2007,ENGR,"UHLMANN,JEFFREY",17,17,19,5,13,2.29
CS,PROGRAMMING IN C,2110,1,WS2007,ENGR,"PROCTER,ADAM M",15,8,1,4,1,3.072
CS,AUDIO/VIDEO 1,2610,1,WS2007,ENGR,"SWOPE,JAMES ROBERT",13,11,1,0,0,3.42
CS,AUDIO/VIDEO 1,2610,2,WS2007,ENGR,"FEDERICI,ELIZABETH",8,7,0,1,0,3.356
CS,COMP MODEL & ANIMATION 1,2620,1,WS2007,ENGR,"FRASER,JOSHUA B",5,5,2,0,0,3.225
CS,FUND OF NETWORK TECHNLGY,2810,1,WS2007,ENGR,"IVES,DAVID JAMES",2,4,6,2,1,2.267
CS,"INTR INTRNT,WWW,MLTMD SY",2830,1,WS2007,ENGR,"BARB,ADRIAN SORIN",9,10,4,1,1,2.928
CS,CYBER SECURITY,2910,1,WS2007,ENGR,"IVES,DAVID JAMES",1,5,5,0,0,2.691
CS,TPC: DIGITAL EFF FILM/TV,3001,1,WS2007,ENGR,"GUBERA,CHRISTOPHER C",6,7,1,1,0,3.1
CS,INTRO TO DIGITAL LOGIC,3270,1,WS2007,ENGR,"ZHAO,YUNXIN",7,7,4,1,2,2.705
CS,ASSMB LANG & COMP ORGANZ,3280,1,WS2007,ENGR,"JURCZYK,MICHAEL",0,4,3,2,3,1.667
CS,SYSTEMS ANALYSIS 1,3310,1,WS2007,ENGR,"PRICE,MARKITA",10,17,5,3,0,2.929
CS,DATABASE APPL & INFO SYS,3380,1,WS2007,ENGR,"SCOTT,GRANT J",7,13,1,0,3,2.837
CS,AUDIO/VIDEO 2,3610,1,WS2007,ENGR,"SWOPE,JAMES ROBERT",7,6,2,0,0,3.253
CS,COMP MODEL & ANIMATION 2,3620,1,WS2007,ENGR,"FRASER,JOSHUA B",3,3,3,3,2,2.121
CS,INTRO TO GAME DESIGN,3630,1,WS2007,ENGR,"ANDERSON,DEREK T",7,4,0,0,0,3.555
CS,COMPUTER SYST ADMINISTRN,3850,1,WS2007,ENGR,"DICKINSON,MATTHEW GE",5,4,7,2,1,2.416
CS,SOFTWARE ENGINEERING 1,4320,1,WS2007,ENGR,"DUAN,YE",15,4,0,0,0,3.789
CS,OBJECT ORIENTED DESIGN 1,4330,1,WS2007,ENGR,"HESS,MICHAEL R",11,3,1,1,0,3.538
CS,DATABASE MNGMNT SYSTEM I,4380,1,WS2007,ENGR,"SHYU,CHI REN",6,4,3,0,0,3.231
CS,PRINCIPLES OF PROG LANG,4450,1,WS2007,ENGR,"HARRISON,WILLIAM L.",6,6,5,1,3,2.538
CS,OPERATING SYSTEMS 1,4520,1,WS2007,ENGR,"SPRINGER,GORDON KENT",5,7,1,1,1,2.913
CS,SCI & ENGR OF THE WWW,4830,1,WS2007,ENGR,"SHI,HONGCHI",2,4,5,0,0,2.727
CS,COMPUTER NETWORKS 1,4850,1,WS2007,ENGR,"ZENG,WENJUN",12,14,3,1,1,3.158
CS,SENIOR CAPSTONE DESIGN I,4970,1,WS2007,ENGR,"PALANIAPPAN,KANNAPPA",7,12,1,0,0,3.225
CS,IMAGE PROCESSING,7650,1,WS2007,ENGR,"ZENG,WENJUN",7,3,0,0,0,3.7
CS,TPC: NATRL LANG PROCESS,8001,5,WS2007,ENGR,"SAAB,YOUSSEF",12,3,0,0,0,3.8
DASS,FUNDAMNTLS OF COMMUNIC,3210,1,WS2007,AF&NR,"ALLEN,WILLIAM H",50,39,13,2,3,3.21
DASS,COMMUNICATING ON THE WEB,3240,2,WS2007,AF&NR,"JAMES,CHARLES S",17,1,0,1,1,3.6
DASS,COMMUNICATING ON THE WEB,3240,3,WS2007,AF&NR,"JAMES,CHARLES S",14,5,0,0,0,3.737
ECE,CIRCUIT THEORY 1,2100,1,WS2007,ENGR,"ENGEL,THOMAS G",7,5,10,5,2,2.303
ECE,EXPRMNTL ELECTRCL ENGR 1,2110,1,WS2007,ENGR,"SMILKSTEIN,TINA HARR",29,14,3,0,0,3.546
ECE,INTRO TO DIGITAL SYSTEMS,2210,1,WS2007,ENGR,"TYRER JR,HARRY WAKEL",6,21,19,5,6,2.291
ECE,ELEC & COMP ENGR PROJECT,3110,1,WS2007,ENGR,"FISCHER,JAMES D",30,7,1,0,0,3.739
ECE,LOGIC DESIGN,3210,1,WS2007,ENGR,"TANG,HUI",10,12,6,0,0,3.121
ECE,ELEC CIRCUITS & SIGNLS 1,3410,1,WS2007,ENGR,"DE SOUZA,GUILHERME N",8,5,11,7,1,2.366
ECE,INTRO TO POWER ENGR,3470,1,WS2007,ENGR,"OCONNELL,ROBERT M",8,11,9,0,1,2.872
ECE,ELECTROMAGNETIC FIELDS,3510,1,WS2007,ENGR,"GAHL,JOHN MICHEL",10,13,9,2,1,2.854
ECE,SEMICONDUCTORS & DEVICES,3610,1,WS2007,ENGR,"TRIPLETT JR,GREGORY",17,19,12,2,0,2.972
ECE,CIRCUIT THEORY 2,3810,1,WS2007,ENGR,"KARABEGOVIC,ARMIN",36,25,0,0,0,3.59
ECE,SIGNALS & LINEAR SYS,3830,1,WS2007,ENGR,"HO,DOMINIC KING CHOI",11,23,3,0,1,3.108
ECE,TPC: VHDL/PRG LOGIC DEVC,4001,1,WS2007,ENGR,"KORPOL,VARUM REDDY",7,10,2,3,0,2.873
ECE,RT EMBEDDED COMPUTING,4220,1,WS2007,ENGR,"SKUBIC,MARJORIE",5,4,3,0,0,3.142
ECE,VDHL & PRG LOGIC DEVICE,4250,1,WS2007,ENGR,"LIN,CHUN SHIN",7,10,1,2,2,2.75
ECE,MCRCOMP ARCH & INTRFAC,4270,1,WS2007,ENGR,"HUDSON,NICHOLAS J",6,5,2,0,0,3.308
ECE,PROGRAM LOGIC CONTROL,4350,1,WS2007,ENGR,"MCLAREN,ROBERT WAYNE",14,11,11,1,0,3.011
ECE,POWER ELECTRONICS 1,4410,1,WS2007,ENGR,"OCONNELL,ROBERT M",2,6,5,0,0,2.7
ECE,ANTENNA THEORY & DESIGN,4940,1,WS2007,ENGR,"LEGARSKY,JUSTIN J",9,6,1,0,0,3.481
ECE,SENIOR CAPSTONE DESIGN 1,4970,1,WS2007,ENGR,"DEVANEY,MICHAEL JOSE",17,5,1,0,0,3.696
ECE,SENIOR CAPSTONE DESIGN 2,4980,1,WS2007,ENGR,"DEVANEY,MICHAEL JOSE",16,7,4,0,0,3.478
ECE,TPC: MICRO/NANO SYSTMS,7001,3,WS2007,ENGR,"KORPOL,VARUM REDDY",4,7,0,0,0,3.364
ECE,VDHL & PRG LOGIC DEVICE,7250,1,WS2007,ENGR,"LIN,CHUN SHIN",4,7,0,0,0,3.364
ECE,TPC: ADV LINEAR CONTROL,8001,3,WS2007,ENGR,"ISLAM,NAZ E",16,3,0,0,0,3.795
ECE,ADV DIGTL SIGN PROCESS,8810,1,WS2007,ENGR,"HO,DOMINIC KING CHOI",17,7,0,0,0,3.708
ECE,VISUAL DSP AND COM,8830,1,WS2007,ENGR,"HE,ZHIHAI",7,3,0,0,0,3.7
ECONOM,PRNCPLES OF MICROECON,1014,1A,WS2007,A & S,"PORAMAPOJN,PITUWAN",1,5,4,2,4,1.719
ECONOM,PRNCPLES OF MICROECON,1014,1B,WS2007,A & S,"SWEET,DUSTIN L",4,4,3,2,5,2.033
ECONOM,PRNCPLES OF MICROECON,1014,1C,WS2007,A & S,"MASLAR,DAVID A",6,2,4,4,3,2.179
ECONOM,PRNCPLES OF MICROECON,1014,1D,WS2007,A & S,"LEE,SANGWON",4,2,2,4,5,1.712
ECONOM,PRNCPLES OF MICROECON,1014,1E,WS2007,A & S,"WU,WEI",7,2,1,7,1,2.389
ECONOM,PRNCPLES OF MICROECON,1014,1F,WS2007,A & S,"CHANG,CHUYA",0,2,6,3,6,1.235
ECONOM,PRNCPLES OF MICROECON,1014,1G,WS2007,A & S,"NGUYEN,HA THU",6,3,6,2,2,2.489
ECONOM,PRNCPLES OF MICROECON,1014,1H,WS2007,A & S,"MASLAR,DAVID A",1,2,9,3,4,1.632
ECONOM,PRNCPLES OF MICROECON,1014,1J,WS2007,A & S,"NGUYEN,HA THU",1,2,2,5,8,1.089
ECONOM,PRNCPLES OF MICROECON,1014,1K,WS2007,A & S,"MASLAR,DAVID A",3,3,1,5,7,1.521
ECONOM,PRNCPLES OF MICROECON,1014,1L,WS2007,A & S,"PARK,JIN HO",1,2,3,3,7,1.244
ECONOM,PRNCPLES OF MICROECON,1014,1M,WS2007,A & S,"MASLAR,DAVID A",2,2,2,7,6,1.363
ECONOM,PRNCPLES OF MICROECON,1014,1N,WS2007,A & S,"NGUYEN,HA THU",1,1,2,2,8,0.8429
ECONOM,PRNCPLES OF MICROECON,1014,1P,WS2007,A & S,"PORAMAPOJN,PITUWAN",3,6,2,3,4,2.006
ECONOM,PRNCPLES OF MICROECON,1014,1Q,WS2007,A & S,"SWEET,DUSTIN L",5,4,2,3,5,2.037
ECONOM,PRNCPLES OF MICROECON,1014,1R,WS2007,A & S,"MASLAR,DAVID A",2,5,2,6,4,1.784
ECONOM,PRNCPLES OF MICROECON,1014,1S,WS2007,A & S,"NGUYEN,HA THU",1,2,1,2,8,1.021
ECONOM,PRNCPLES OF MICROECON,1014,1T,WS2007,A & S,"WU,WEI",2,2,5,2,5,1.55
ECONOM,PRNCPLES OF MICROECON,1014,1U,WS2007,A & S,"SWEET,DUSTIN L",3,3,4,2,6,1.739
ECONOM,PRNCPLES OF MICROECON,1014,1V,WS2007,A & S,"PARK,JIN HO",1,2,5,3,6,1.247
ECONOM,PRNCPLES OF MICROECON,1014,2A,WS2007,A & S,"ATKINS,REBECCA FORD",1,3,4,7,5,1.415
ECONOM,PRNCPLES OF MICROECON,1014,2B,WS2007,A & S,"YANG,MINGJIA JIA",0,2,1,8,7,0.8889
ECONOM,PRNCPLES OF MICROECON,1014,2C,WS2007,A & S,"KHAN,MUHAMMAD TAIMUR",5,3,3,2,6,1.963
ECONOM,PRNCPLES OF MICROECON,1014,2D,WS2007,A & S,"LUO,SHALI",2,4,6,3,4,1.795
ECONOM,PRNCPLES OF MICROECON,1014,2E,WS2007,A & S,"LUO,SHALI",5,3,6,1,3,2.35
ECONOM,PRNCPLES OF MICROECON,1014,2F,WS2007,A & S,"KIM,YEON JOON",1,6,6,6,1,2.075
ECONOM,PRNCPLES OF MICROECON,1014,2G,WS2007,A & S,"KIM,YEON JOON",3,7,2,4,4,2.065
ECONOM,PRNCPLES OF MICROECON,1014,2H,WS2007,A & S,"YANG,MINGJIA JIA",0,4,1,7,8,1.095
ECONOM,PRNCPLES OF MICROECON,1014,2J,WS2007,A & S,"BEREGOVSKA,TETYANA Z",2,1,6,7,3,1.595
ECONOM,PRNCPLES OF MICROECON,1014,2K,WS2007,A & S,"KIM,YEON JOON",0,1,4,6,8,0.8632
ECONOM,PRNCPLES OF MICROECON,1014,2L,WS2007,A & S,"BEREGOVSKA,TETYANA Z",1,5,7,2,5,1.69
ECONOM,PRNCPLES OF MICROECON,1014,2M,WS2007,A & S,"BEREGOVSKA,TETYANA Z",3,4,3,7,2,1.916
ECONOM,PRNCPLES OF MICROECON,1014,2N,WS2007,A & S,"KHAN,MUHAMMAD TAIMUR",2,5,2,4,6,1.647
ECONOM,PRNCPLES OF MICROECON,1014,2P,WS2007,A & S,"LUO,SHALI",2,6,5,4,2,2.168
ECONOM,PRNCPLES OF MICROECON,1014,2Q,WS2007,A & S,"ATKINS,REBECCA FORD",1,7,7,4,1,2.06
ECONOM,PRNCPLES OF MICROECON,1014,2R,WS2007,A & S,"KHAN,MUHAMMAD TAIMUR",2,3,4,6,4,1.647
ECONOM,PRNCPLES OF MICROECON,1014,2S,WS2007,A & S,"KHAN,MUHAMMAD TAIMUR",2,2,5,4,6,1.537
ECONOM,PRNCPLES OF MICROECON,1014,2T,WS2007,A & S,"YANG,MINGJIA JIA",3,3,8,5,0,2.163
ECONOM,PRNCPLES OF MICROECON,1014,2U,WS2007,A & S,"LUO,SHALI",0,4,5,5,5,1.405
ECONOM,PRNCPLES OF MICROECON,1014,2V,WS2007,A & S,"ATKINS,REBECCA FORD",1,3,5,1,8,1.333
ECONOM,PRNCPLES OF MICROECON,1014,3A,WS2007,A & S,"TEVIE,JUSTIN",9,6,8,0,2,2.74
ECONOM,PRNCPLES OF MICROECON,1014,3B,WS2007,A & S,"KIM,MOO HWAN",5,3,11,4,3,2.127
ECONOM,PRNCPLES OF MICROECON,1014,3C,WS2007,A & S,"PARAMESWARAN,UNNI MU",3,9,6,6,2,2.204
ECONOM,PRNCPLES OF MICROECON,1014,3D,WS2007,A & S,"TEVIE,JUSTIN",6,6,7,6,3,2.225
ECONOM,PRNCPLES OF MICROECON,1014,3E,WS2007,A & S,"KEESARA,SIDDHARTH",12,7,6,2,1,2.954
ECONOM,PRNCPLES OF MICROECON,1014,3F,WS2007,A & S,"PARAMESWARAN,UNNI MU",4,9,14,0,1,2.525
ECONOM,PRNCPLES OF MICROECON,1014,3G,WS2007,A & S,"TEVIE,JUSTIN",6,11,8,3,1,2.621
ECONOM,PRNCPLES OF MICROECON,1014,3H,WS2007,A & S,"CHEN,JIE",9,8,9,2,1,2.769
ECONOM,PRNCPLES OF MICROECON,1014,3J,WS2007,A & S,"CHEN,JIE",12,11,2,3,1,3.024
ECONOM,PRNCPLES OF MICROECON,1014,3K,WS2007,A & S,"CHEN,JIE",11,9,5,2,2,2.841
ECONOM,PRNCPLES OF MICROECON,1014,3L,WS2007,A & S,"TEVIE,JUSTIN",9,5,9,3,1,2.589
ECONOM,PRNCPLES OF MICROECON,1014,3M,WS2007,A & S,"HAN,KYOUNG HO",10,7,8,1,1,2.856
ECONOM,PRNCPLES OF MICROECON,1014,3N,WS2007,A & S,"KIM,MOO HWAN",6,7,8,4,3,2.279
ECONOM,PRNCPLES OF MICROECON,1014,3P,WS2007,A & S,"KEESARA,SIDDHARTH",8,2,8,6,2,2.285
ECONOM,PRNCPLS MACROECONOMICS,1015,1A,WS2007,A & S,"EVANS,BARRETT CHARLE",2,9,3,5,0,2.311
ECONOM,PRNCPLS MACROECONOMICS,1015,1B,WS2007,A & S,"ROEGER,EDWARD A",2,4,6,5,1,2.022
ECONOM,PRNCPLS MACROECONOMICS,1015,1C,WS2007,A & S,"CHU,SHIOU-YEN",2,4,6,4,2,1.933
ECONOM,PRNCPLS MACROECONOMICS,1015,1D,WS2007,A & S,"KIM,EUN YOUNG",4,6,4,2,3,2.284
ECONOM,PRNCPLS MACROECONOMICS,1015,1E,WS2007,A & S,"KANG,WENSHENG",3,6,5,3,3,2.06
ECONOM,PRNCPLS MACROECONOMICS,1015,1F,WS2007,A & S,"SWADLEY,ADAM T",0,3,13,4,1,1.957
ECONOM,PRNCPLS MACROECONOMICS,1015,1G,WS2007,A & S,"ROEGER,EDWARD A",1,3,8,5,2,1.647
ECONOM,PRNCPLS MACROECONOMICS,1015,1H,WS2007,A & S,"KANG,WENSHENG",3,5,8,4,0,2.245
ECONOM,PRNCPLS MACROECONOMICS,1015,1J,WS2007,A & S,"CHU,SHIOU-YEN",2,4,6,3,3,1.844
ECONOM,PRNCPLS MACROECONOMICS,1015,1K,WS2007,A & S,"ROEGER,EDWARD A",2,4,8,4,3,1.819
ECONOM,PRNCPLS MACROECONOMICS,1015,1L,WS2007,A & S,"SEGURA III,JEROME",4,6,5,6,0,2.281
ECONOM,PRNCPLS MACROECONOMICS,1015,1M,WS2007,A & S,"KIM,EUN YOUNG",3,3,10,2,1,2.153
ECONOM,PRNCPLS MACROECONOMICS,1015,1N,WS2007,A & S,"CHU,SHIOU-YEN",3,5,6,3,2,2.179
ECONOM,PRNCPLS MACROECONOMICS,1015,1P,WS2007,A & S,"SEGURA III,JEROME",4,2,10,3,0,2.289
ECONOM,PRNCPLS MACROECONOMICS,1015,1Q,WS2007,A & S,"KIM,EUN YOUNG",5,4,7,3,1,2.36
ECONOM,PRNCPLS MACROECONOMICS,1015,1R,WS2007,A & S,"KIM,EUN YOUNG",3,7,6,3,0,2.4
ECONOM,PRNCPLS MACROECONOMICS,1015,1S,WS2007,A & S,"WON,SEOUNG JOUN",1,2,9,8,1,1.686
ECONOM,PRNCPLS MACROECONOMICS,1015,1T,WS2007,A & S,"SEGURA III,JEROME",0,6,10,2,2,1.94
ECONOM,PRNCPLS MACROECONOMICS,1015,1U,WS2007,A & S,"DENG,ZHONGYUN",2,5,6,6,1,1.93
ECONOM,PRNCPLS MACROECONOMICS,1015,1V,WS2007,A & S,"SEGURA III,JEROME",2,3,8,4,3,1.76
ECONOM,PRNCPLS MACROECONOMICS,1015,2A,WS2007,A & S,"LU,YU",3,14,0,0,0,3.194
ECONOM,PRNCPLS MACROECONOMICS,1015,2B,WS2007,A & S,"MARTIN,SPENCER ADAM",3,10,4,1,0,2.833
ECONOM,PRNCPLS MACROECONOMICS,1015,2C,WS2007,A & S,"LU,YU",3,15,0,0,0,3.1
ECONOM,PRNCPLS MACROECONOMICS,1015,2D,WS2007,A & S,"SARKAR,INDRANI",2,14,3,0,0,2.932
ECONOM,PRNCPLS MACROECONOMICS,1015,2E,WS2007,A & S,"KIM,SUNG SOO",3,11,3,3,0,2.715
ECONOM,PRNCPLS MACROECONOMICS,1015,2F,WS2007,A & S,"ALI,SARAH",1,14,4,0,1,2.745
ECONOM,PRNCPLS MACROECONOMICS,1015,2G,WS2007,A & S,"ALI,SARAH",2,15,2,0,0,3.0
ECONOM,PRNCPLS MACROECONOMICS,1015,2H,WS2007,A & S,"CHIKHLADZE,GEORGE",1,16,2,1,0,2.73
ECONOM,PRNCPLS MACROECONOMICS,1015,2J,WS2007,A & S,"SARKAR,INDRANI",1,11,7,1,0,2.645
ECONOM,PRNCPLS MACROECONOMICS,1015,2K,WS2007,A & S,"CHIKHLADZE,GEORGE",4,11,3,1,0,2.963
ECONOM,PRNCPLS MACROECONOMICS,1015,2L,WS2007,A & S,"ALI,SARAH",2,14,3,0,0,2.947
ECONOM,PRNCPLS MACROECONOMICS,1015,2M,WS2007,A & S,"MEMIC,YASIN",1,14,4,1,0,2.72
ECONOM,PRNCPLS MACROECONOMICS,1015,2N,WS2007,A & S,"SARKAR,INDRANI",0,14,4,1,0,2.684
ECONOM,PRNCPLS MACROECONOMICS,1015,2P,WS2007,A & S,"CHIKHLADZE,GEORGE",4,10,1,1,0,3.044
ECONOM,PRNCPLS MACROECONOMICS,1015,2Q,WS2007,A & S,"CHIKHLADZE,GEORGE",0,13,6,0,0,2.668
ECONOM,PRNCPLS MACROECONOMICS,1015,2R,WS2007,A & S,"MEMIC,YASIN",2,15,3,0,0,2.935
ECONOM,PRNCPLS MACROECONOMICS,1015,2S,WS2007,A & S,"LU,YU",5,9,3,2,0,2.958
ECONOM,PRNCPLS MACROECONOMICS,1015,2T,WS2007,A & S,"SARKAR,INDRANI",2,13,3,0,0,2.944
ECONOM,PRNCPLS MACROECONOMICS,1015,2U,WS2007,A & S,"LU,YU",2,15,1,0,1,2.863
ECONOM,PRNCPLS MACROECONOMICS,1015,2V,WS2007,A & S,"PENG,XIAO",2,11,4,1,0,2.761
ECONOM,FUNDMTL MICROECONOMICS,1024,1,WS2007,A & S,"MENEZES,CARMEN FRANC",10,11,5,2,0,2.961
ECONOM,INTRO TO INTERNAT'L ECON,3224,1,WS2007,A & S,"SHARMA,GUNJAN",21,24,15,0,1,3.015
ECONOM,"MONEY,BANKING & FIN MRKT",3229,1A,WS2007,A & S,"OWSLEY,JOHN CHRISTOP",5,8,6,1,0,2.88
ECONOM,"MONEY,BANKING & FIN MRKT",3229,1B,WS2007,A & S,"YU,HAN",1,10,9,0,0,2.675
ECONOM,"MONEY,BANKING & FIN MRKT",3229,1C,WS2007,A & S,"PARK,JUNG WOOK",4,7,8,0,0,2.853
ECONOM,"MONEY,BANKING & FIN MRKT",3229,1D,WS2007,A & S,"YOON,KYUNG HWAN",9,6,4,1,0,3.135
